user_id,total_interactions,unique_exercises,accuracy,hint_rate,active_days
155887,41,6,0.8537,0.0488,193.2
155890,32,4,0.9062,0.0312,14.0
155901,32,4,0.9062,0.0,14.1
155902,218,14,0.578,0.3119,7.0
155904,138,19,0.942,0.0217,1.3
155908,124,23,0.9194,0.0161,0.0
155919,161,13,0.9627,0.0186,189.0
155921,76,12,0.7237,0.2105,0.0
155922,220,15,0.7,0.15,35.0
155923,109,21,0.7982,0.1193,34.0
155925,219,25,0.8813,0.0731,20.0
155926,2167,116,0.8565,0.0512,459.1
155935,30,1,1.0,0.0,0.0
155938,56,8,0.9643,0.0179,86.1
155940,32,3,0.8438,0.0,0.0
155941,142,17,0.5915,0.3028,35.0
155946,75,7,0.8933,0.0533,0.0
155948,366,29,0.8333,0.0546,8.0
155950,34,9,0.7647,0.1765,2.0
155955,213,18,0.8451,0.0657,67.0
155956,66,12,0.8788,0.0303,0.0
155957,74,9,0.8919,0.0405,5.0
155959,572,34,0.9213,0.0035,2.9
155963,73,8,0.9452,0.0274,0.0
155965,509,42,0.9332,0.0275,10.7
155966,45,6,0.8,0.1556,148.0
155972,136,21,0.5809,0.2059,22.8
155978,488,37,0.873,0.0758,215.9
155980,867,72,0.8639,0.045,53.3
155983,102,8,0.7549,0.0882,54.4
155984,271,29,0.786,0.059,29.2
155985,50,4,0.44,0.42,0.0
155992,74,3,0.7838,0.0676,7.9
155993,36,8,0.8889,0.0556,12.9
155994,1149,52,0.893,0.0191,113.8
155996,63,9,0.7302,0.127,0.3
155997,479,26,0.7035,0.0835,84.0
155998,40,5,0.025,0.95,0.0
156000,630,64,0.927,0.0048,80.1
156002,173,25,0.8902,0.0231,4.2
156003,46,3,0.8478,0.0217,103.1
156004,407,32,0.8698,0.1204,147.3
156008,130,21,0.8538,0.0385,21.0
156014,32,3,0.8125,0.0312,0.0
156018,56,7,0.5536,0.2321,9.4
156020,714,30,0.7619,0.0518,46.9
156023,43,7,0.7907,0.186,123.3
156027,31,7,0.4516,0.4839,0.0
156030,226,11,0.8761,0.0221,29.9
156032,188,20,0.8138,0.0106,0.0
156036,618,50,0.6683,0.2994,35.7
156040,96,8,0.9167,0.0104,49.0
156041,307,33,0.7655,0.114,252.0
156043,40,7,0.95,0.0,0.0
156045,107,8,0.8598,0.0561,0.1
156049,423,18,0.7801,0.052,21.0
156050,42,4,0.5952,0.2381,0.0
156052,184,15,0.8587,0.0489,25.8
156053,180,22,0.8611,0.0444,4.1
156058,43,11,0.9302,0.0,0.0
156062,94,9,0.9362,0.0106,0.0
156066,65,6,0.8923,0.0308,0.1
156069,216,13,0.912,0.0093,182.2
156070,49,12,0.8776,0.0612,198.8
156074,37,7,0.9189,0.027,0.0
156079,79,13,0.7975,0.038,28.1
156080,98,14,0.8163,0.0306,0.6
156081,180,24,0.8889,0.0056,230.4
156086,36,4,0.9444,0.0556,0.0
156087,128,29,0.8672,0.0156,0.0
156089,58,10,0.7241,0.0345,0.0
156093,40,6,0.9,0.05,0.0
156098,691,50,0.5861,0.0767,104.1
156108,2539,81,0.7436,0.0662,149.9
156115,510,44,0.8039,0.1333,68.1
156123,125,14,0.736,0.208,12.8
156126,149,23,0.8591,0.0336,0.1
156128,38,9,0.8684,0.0263,0.1
156129,213,22,0.8404,0.0423,9.9
156130,59,7,0.8983,0.0169,0.0
156131,1195,86,0.8669,0.0159,21.3
156135,173,8,0.7977,0.052,0.1
156138,1488,108,0.8824,0.0316,241.0
156139,36,2,0.8889,0.0278,0.0
156143,78,15,0.6923,0.1538,4.0
156145,1146,129,0.8403,0.0524,61.1
156146,63,9,0.9524,0.0,0.0
156147,283,28,0.8622,0.0848,56.0
156151,78,6,0.7051,0.2564,56.0
156152,1811,138,0.8879,0.0298,47.0
156154,46,6,0.8261,0.0217,0.0
156155,39,12,0.641,0.2821,0.0
156158,30,4,0.5,0.3667,7.0
156159,95,8,0.6737,0.1263,0.0
156161,59,11,0.6102,0.0339,28.0
156163,181,28,0.9503,0.0055,1.0
156164,382,33,0.877,0.0366,38.4
156179,1315,69,0.8768,0.0167,96.0
156183,40,8,0.9,0.025,7.0
156185,62,11,0.9194,0.0161,0.0
156189,102,12,0.951,0.0098,8.2
156190,231,29,0.8312,0.0952,35.0
156193,309,25,0.7994,0.0194,43.9
156194,144,16,0.6181,0.2292,7.0
156202,107,14,0.8598,0.0187,6.9
156204,225,23,0.8222,0.12,186.5
156206,940,52,0.8436,0.0436,130.2
156214,82,11,0.939,0.0366,0.0
156215,64,5,0.9375,0.0,0.0
156224,432,52,0.669,0.1551,265.8
156231,47,10,0.8723,0.0426,14.0
156232,201,25,0.7562,0.0149,35.0
156234,253,25,0.8854,0.0672,211.8
156236,47,11,0.7021,0.2553,0.1
156240,123,19,0.8943,0.0488,183.8
156241,924,73,0.8799,0.0238,160.9
156248,221,18,0.9502,0.0045,8.0
156250,390,34,0.8564,0.0744,35.4
156251,189,14,0.873,0.0476,88.1
156255,51,7,0.2941,0.6471,5.3
156256,824,38,0.8944,0.0012,111.9
156260,360,46,0.8222,0.1167,16.0
156261,50,9,0.88,0.02,0.0
156264,32,2,1.0,0.0,0.0
156267,330,25,0.7788,0.1242,42.0
156268,284,42,0.7852,0.081,67.7
156270,308,33,0.7468,0.0909,19.2
156271,139,12,0.8849,0.0647,167.1
156275,109,10,0.9083,0.0367,0.1
156278,32,2,0.9062,0.0,0.0
156279,181,26,0.8287,0.0773,266.1
156284,63,5,0.9206,0.0159,21.1
156286,44,7,0.9545,0.0,0.0
156288,786,57,0.8804,0.0331,127.1
156289,271,36,0.4428,0.4945,218.0
156292,697,66,0.8666,0.0273,437.8
156298,80,11,0.875,0.0375,1.1
156299,135,14,0.8148,0.0741,0.1
156301,46,6,0.4783,0.0435,0.0
156308,387,43,0.9121,0.0026,76.0
156312,791,57,0.8483,0.0986,28.0
156316,488,50,0.9324,0.0143,132.8
156318,83,8,0.6024,0.2651,12.7
156320,755,59,0.7616,0.1404,105.8
156323,76,11,0.9605,0.0132,7.0
156328,42,7,0.881,0.0952,13.9
156331,141,20,0.922,0.0213,2.0
156333,77,7,0.9091,0.0,0.0
156334,206,13,0.6796,0.1505,207.4
156335,5587,144,0.7553,0.0924,65.8
156336,50,14,0.92,0.0,0.0
156337,154,8,0.8247,0.1169,63.0
156338,120,14,0.925,0.0167,0.0
156343,790,99,0.6684,0.1633,7.1
156346,104,11,0.9519,0.0,0.0
156355,461,31,0.9371,0.0043,269.0
156358,214,17,0.8785,0.0093,21.2
156363,75,7,0.6933,0.2933,10.1
156364,56,10,0.7321,0.1429,0.0
156365,391,49,0.8491,0.0358,21.0
156366,488,33,0.8381,0.0328,27.1
156368,33,18,0.7879,0.1515,0.7
156369,290,26,0.9379,0.0207,1.8
156375,139,7,0.8633,0.0,0.1
156382,75,11,0.72,0.16,0.0
156384,191,33,0.9476,0.0052,130.9
156386,109,13,0.9725,0.0,10.9
156387,37,1,0.973,0.0,0.0
156389,36,2,0.75,0.0,0.0
156390,38,8,0.4737,0.4211,0.1
156400,38,8,0.8158,0.0526,13.0
156405,69,10,0.942,0.0,0.0
156407,970,73,0.8825,0.0144,41.4
156409,33,3,0.4848,0.5152,7.0
156410,221,25,0.7466,0.0769,131.7
156420,327,42,0.8287,0.0826,234.0
156435,34,5,0.8235,0.0,0.0
156438,32,5,0.875,0.0625,0.0
156444,58,11,0.6034,0.3276,3.0
156445,40,4,0.95,0.0,0.0
156447,862,41,0.9084,0.0267,99.0
156449,45,12,0.9333,0.0444,0.0
156453,156,5,0.7436,0.0769,6.3
156456,31,7,0.9032,0.0968,0.0
156457,341,37,0.8534,0.044,56.9
156458,35,10,0.9429,0.0286,0.0
156463,67,9,0.8209,0.0746,0.8
156465,32,3,1.0,0.0,0.0
156467,477,62,0.9182,0.0084,161.3
156472,57,9,0.9123,0.0175,0.0
156476,170,17,0.9647,0.0118,21.0
156477,102,4,0.9608,0.0196,7.0
156478,63,15,0.873,0.0794,29.0
156491,78,11,0.6282,0.0641,1.1
156492,287,25,0.8362,0.0523,105.0
156497,325,16,0.9508,0.0215,63.0
156498,567,45,0.9083,0.0141,334.2
156503,812,40,0.6293,0.0296,60.0
156504,59,12,0.8644,0.0169,0.0
156506,41,14,0.8537,0.0732,0.0
156509,48,13,0.9583,0.0,0.0
156510,153,8,0.9477,0.0261,26.2
156512,135,18,0.6,0.2741,1.0
156514,32,7,0.8438,0.0938,0.0
156516,56,5,0.9643,0.0,0.0
156519,71,11,0.6901,0.0986,8.3
156528,301,17,0.8837,0.0066,2.0
156529,531,74,0.7194,0.1544,90.8
156532,432,40,0.8171,0.044,269.0
156538,195,30,0.759,0.1179,182.1
156540,37,7,0.6486,0.1892,0.0
156542,253,14,0.9249,0.004,15.0
156543,2085,114,0.9237,0.0177,4.0
156547,95,14,0.2211,0.7789,7.0
156548,89,9,0.9663,0.0,13.1
156550,34,3,0.9412,0.0,0.0
156551,389,41,0.91,0.0051,12.5
156553,153,16,0.817,0.098,36.9
156555,43,8,0.9302,0.0233,3.6
156557,39,8,0.9487,0.0,0.0
156559,273,30,0.9451,0.0366,159.2
156564,40,4,0.925,0.0,0.0
156567,3245,60,0.9029,0.0234,67.8
156569,116,18,0.9138,0.0259,140.6
156577,428,44,0.7897,0.0187,117.9
156578,616,74,0.8847,0.0227,21.0
156582,1574,85,0.8304,0.0216,283.9
156585,137,12,0.8248,0.0949,0.0
156586,67,15,0.8507,0.0149,71.2
156596,814,68,0.8194,0.0356,49.1
156600,929,72,0.859,0.0452,420.0
156602,481,42,0.9023,0.0229,70.0
156603,586,58,0.6519,0.2372,42.4
156609,144,12,0.7569,0.1528,3.9
156611,64,10,0.9062,0.0156,7.8
156613,56,6,0.9643,0.0,0.0
156616,296,32,0.8345,0.0574,29.2
156618,41,9,0.7805,0.0976,0.0
156619,56,10,0.8393,0.0536,0.0
156620,73,6,0.7534,0.0274,6.0
156622,567,45,0.8342,0.0317,14.0
156626,51,13,0.7843,0.1176,0.0
156629,115,8,0.8696,0.0174,7.9
156631,45,7,0.8667,0.1333,8.0
156633,185,33,0.7946,0.1243,29.9
156634,105,12,0.9333,0.019,0.0
156635,275,37,0.8873,0.0036,0.1
156638,117,20,0.906,0.0085,163.0
156640,68,13,0.7353,0.1765,0.0
156643,56,7,0.8571,0.0357,1.0
156644,210,19,0.7048,0.0238,219.3
156648,91,16,0.7582,0.1758,13.8
156649,52,9,0.7692,0.0769,56.0
156651,65,6,0.8615,0.0,37.0
156654,133,13,0.8271,0.0977,14.0
156655,104,24,0.7019,0.2115,256.1
156656,993,85,0.8499,0.0594,144.3
156658,76,11,0.8816,0.0789,0.9
156661,50,10,0.94,0.02,7.0
156664,256,19,0.9414,0.0,38.8
156667,202,21,0.4653,0.4356,42.0
156671,295,33,0.9254,0.0305,24.1
156675,208,16,0.875,0.0144,11.0
156676,35,7,0.8571,0.0571,190.0
156680,58,10,0.9828,0.0172,0.0
156681,40,3,0.9,0.025,0.0
156690,54,8,0.9074,0.0556,0.0
156691,39,5,0.641,0.3077,0.0
156694,206,28,0.7427,0.1942,201.8
156695,73,17,0.8219,0.0685,7.0
156696,173,14,0.8266,0.052,22.9
156699,55,4,0.9273,0.0,0.0
156703,131,20,0.9466,0.0153,14.0
156706,164,10,0.9146,0.0,7.0
156708,38,5,0.6053,0.0,0.0
156711,864,63,0.8299,0.0174,2.5
156714,43,9,0.5814,0.2093,9.3
156715,134,15,0.8134,0.0597,53.0
156716,351,21,0.8063,0.0997,82.2
156719,63,9,0.7619,0.127,4.2
156722,35,7,0.7429,0.0,0.0
156727,271,27,0.8118,0.0812,69.9
156731,32,3,0.8438,0.0,50.0
156733,123,11,0.9268,0.0163,0.0
156741,35,5,0.2857,0.6571,0.0
156758,150,7,0.7,0.0333,70.5
156759,106,15,0.783,0.1509,77.0
156762,500,37,0.83,0.024,135.7
156763,78,8,0.7949,0.1538,0.0
156767,98,10,0.898,0.0,1.0
156768,230,35,0.9522,0.0043,8.9
156770,32,5,0.2188,0.7812,0.0
156779,32,8,0.875,0.0,0.0
156780,465,45,0.9333,0.0043,38.1
156783,79,11,0.6709,0.1392,8.0
156784,126,22,0.8254,0.0794,119.0
156785,32,7,0.875,0.0,0.0
156787,137,10,0.9343,0.0073,260.8
156790,407,26,0.8059,0.0344,5.0
156791,33,9,0.697,0.0303,0.0
156792,39,5,0.8974,0.0256,14.0
156793,34,7,0.9412,0.0,0.4
156797,224,17,0.875,0.0357,7.0
156804,44,4,0.8182,0.1136,0.0
156805,1643,101,0.8789,0.0402,62.9
156811,171,15,0.8889,0.0994,84.4
156817,299,31,0.9064,0.0167,253.0
156819,56,7,0.9821,0.0,0.0
156829,293,27,0.7952,0.0819,69.0
156831,41,2,0.8049,0.0976,0.0
156838,369,40,0.7967,0.1192,77.0
156840,139,20,0.7698,0.1223,169.3
156843,1335,68,0.7071,0.1109,321.7
156844,348,44,0.8391,0.0546,26.0
156846,1055,69,0.8227,0.0777,24.1
156851,68,4,0.3824,0.0882,14.0
156852,100,10,0.42,0.55,49.1
156854,31,5,1.0,0.0,0.0
156858,54,7,0.7037,0.2593,3.3
156861,80,3,0.9875,0.0125,0.0
156863,48,7,0.9583,0.0,0.0
156869,119,15,0.7395,0.084,0.0
156877,32,3,0.7812,0.125,0.0
156879,96,16,0.9167,0.0208,225.8
156880,72,8,0.9167,0.0833,0.0
156884,1878,112,0.8259,0.0618,328.0
156887,33,8,0.9394,0.0303,0.0
156890,35,9,0.7143,0.0571,0.0
156894,491,42,0.8045,0.0305,9.0
156896,367,22,0.7929,0.0545,44.0
156897,587,62,0.9182,0.0204,101.6
156900,265,28,0.8264,0.083,18.0
156901,315,34,0.8603,0.0444,10.1
156904,239,19,0.8577,0.0335,168.6
156908,66,8,0.9091,0.0303,1.0
156910,88,8,0.1136,0.7159,20.8
156911,306,15,0.9216,0.0065,28.0
156912,666,76,0.7658,0.1006,175.3
156926,87,18,0.6437,0.2759,2.9
156928,1097,94,0.8897,0.0538,31.4
156933,234,6,0.688,0.235,14.9
156934,37,6,0.8378,0.027,0.0
156935,100,12,0.79,0.0,87.1
156937,304,28,0.9441,0.0132,1.3
156938,32,7,0.9062,0.0312,0.0
156946,610,53,0.877,0.041,149.2
156948,95,21,0.8737,0.0737,2.7
156949,114,17,0.6754,0.193,15.0
156952,543,30,0.7495,0.0479,35.0
156954,366,13,0.8251,0.071,23.4
156962,88,9,0.8977,0.0,0.0
156963,32,1,0.8125,0.1562,0.0
156966,332,11,0.9307,0.006,49.0
156971,970,67,0.7918,0.0959,112.0
156972,78,13,0.9231,0.0128,0.0
156976,68,7,0.8971,0.0441,5.1
156979,94,18,0.8085,0.0213,14.0
156980,307,49,0.8404,0.0065,441.0
156982,516,33,0.7713,0.1143,118.0
156984,465,45,0.7957,0.0925,203.1
156987,64,13,0.4688,0.4219,21.4
156988,108,22,0.7407,0.1852,7.0
156989,48,7,0.9375,0.0,0.0
156991,40,4,0.9,0.0,23.0
156993,70,20,0.7857,0.0571,0.1
156995,138,19,0.8696,0.029,57.0
156998,46,9,0.6304,0.2826,255.8
157004,245,26,0.9429,0.0,28.0
157010,1024,76,0.8877,0.0098,37.0
157011,635,19,0.737,0.0866,109.1
157013,67,15,0.8358,0.0448,0.0
157014,46,9,0.8478,0.0652,8.3
157019,97,9,0.8557,0.0103,0.0
157021,1313,88,0.8652,0.0168,4.1
157027,33,3,0.9697,0.0303,26.0
157028,43,16,0.6512,0.1628,9.1
157029,361,14,0.8837,0.0332,110.1
157033,424,13,0.8868,0.0566,112.0
157040,62,9,0.7742,0.0968,21.2
157042,105,20,0.9143,0.0,217.0
157046,336,35,0.9345,0.0268,77.0
157048,42,3,0.9286,0.0238,0.0
157049,48,3,0.8333,0.0833,0.0
157057,1539,62,0.8311,0.0975,377.8
157058,178,21,0.8596,0.0169,35.0
157059,68,6,0.6471,0.0588,0.0
157063,56,8,0.875,0.0357,7.0
157067,45,11,0.9111,0.0667,0.0
157069,56,5,0.8929,0.0714,0.0
157070,37,5,0.8649,0.0,0.0
157072,5519,277,0.8355,0.0491,88.0
157076,134,11,0.8955,0.0522,32.8
157077,214,22,0.8879,0.0234,31.0
157081,36,3,0.1667,0.7778,0.9
157083,48,17,0.7917,0.0833,713.9
157084,40,5,0.875,0.025,0.4
157090,228,9,0.5965,0.2237,67.0
157092,48,8,0.8333,0.0625,8.8
157095,67,5,0.8657,0.0299,0.0
157096,103,13,0.8447,0.1359,3.9
157097,59,11,0.8814,0.0339,0.0
157104,69,3,0.8116,0.0,49.0
157106,102,16,0.9216,0.0098,0.0
157107,212,23,0.9245,0.0047,8.1
157111,339,32,0.7817,0.0944,70.0
157112,197,25,0.7411,0.1168,104.5
157114,87,21,0.8391,0.0115,0.0
157126,35,6,0.7714,0.0857,23.8
157129,46,9,0.8913,0.0,0.4
157131,118,8,0.8898,0.0085,0.0
157132,45,6,0.8667,0.0,0.0
157134,249,11,0.6908,0.0281,4.7
157135,110,19,0.8727,0.0636,60.4
157143,30,5,0.2667,0.7,0.0
157146,70,7,0.9286,0.0,0.0
157148,245,28,0.8204,0.0327,34.0
157150,90,9,0.7,0.2,18.0
157154,40,7,0.975,0.025,19.0
157155,91,3,0.7912,0.0549,0.0
157156,40,8,0.475,0.1,0.0
157157,36,4,0.5,0.4167,0.1
157165,32,9,0.9375,0.0312,0.0
157167,66,7,0.9697,0.0,0.0
157173,41,7,0.8049,0.122,0.0
157175,57,7,0.8421,0.0877,0.0
157177,127,23,0.8976,0.0236,10.1
157178,275,29,0.8836,0.0545,28.0
157179,56,11,0.9286,0.0,0.0
157181,114,9,0.8684,0.0351,70.0
157185,263,33,0.8783,0.0456,42.0
157187,49,15,0.8571,0.0408,0.0
157188,975,99,0.8749,0.0318,445.9
157189,81,13,0.9259,0.0,0.0
157190,79,8,0.7342,0.1013,219.3
157191,337,38,0.8961,0.0564,21.0
157192,147,16,0.9388,0.0,21.0
157198,586,43,0.8567,0.0512,104.7
157203,53,9,0.9057,0.0377,0.0
157205,40,2,0.725,0.0,0.0
157206,241,31,0.8506,0.0747,16.2
157208,239,43,0.8787,0.0377,287.9
157213,346,38,0.7197,0.1532,53.5
157215,40,6,0.9,0.075,2.0
157217,93,14,0.914,0.0,71.0
157218,332,39,0.8614,0.0241,7.0
157223,42,9,0.9048,0.0,0.0
157224,116,7,0.8621,0.0172,13.3
157228,128,17,0.8594,0.0469,28.0
157230,185,18,0.7135,0.1838,85.3
157231,60,13,0.45,0.5,121.3
157234,204,23,0.8529,0.0098,80.3
157235,82,16,0.8902,0.0,8.5
157236,240,17,0.2792,0.7042,126.0
157238,427,29,0.7775,0.0422,197.2
157239,807,46,0.8984,0.0037,266.8
157241,514,32,0.9377,0.0331,85.1
157242,74,12,0.5946,0.1757,0.0
157243,902,77,0.9357,0.0166,320.8
157249,572,46,0.7413,0.1416,95.2
157253,31,6,0.9355,0.0,0.0
157254,130,14,0.8692,0.0308,122.4
157256,146,19,0.9589,0.0,1.5
157258,40,4,1.0,0.0,0.0
157265,165,15,0.697,0.0909,4.3
157267,241,23,0.8589,0.0913,41.0
157269,540,59,0.8333,0.0778,474.1
157271,274,20,0.9161,0.0109,48.0
157275,801,24,0.7278,0.1074,54.3
157276,121,9,0.9256,0.0,21.0
157280,41,5,0.6829,0.0,0.0
157287,40,2,0.85,0.05,0.1
157291,2163,122,0.8123,0.1008,136.8
157292,40,5,0.725,0.2,0.0
157301,87,14,0.9655,0.0115,97.5
157304,34,3,0.6176,0.3824,0.0
157305,97,10,0.9381,0.0103,0.1
157310,137,10,0.7299,0.0438,81.7
157313,74,11,0.9054,0.0,0.0
157316,1087,65,0.8289,0.0285,293.0
157317,202,14,0.8366,0.0644,56.0
157319,265,18,0.8415,0.0642,42.0
157320,305,35,0.7639,0.1115,63.0
157324,50,8,0.86,0.08,14.0
157327,120,11,0.975,0.0,0.0
157328,134,12,0.8433,0.0672,15.3
157330,352,50,0.7869,0.1193,98.0
157333,79,16,0.8608,0.0633,0.0
157336,56,9,0.9107,0.0,0.0
157343,163,16,0.7055,0.135,166.3
157347,1722,125,0.885,0.0267,21.0
157353,58,9,0.8966,0.0345,0.0
157359,35,6,0.2,0.7429,0.0
157360,48,1,0.8958,0.0,2.3
157382,136,6,0.8529,0.0,2.0
157383,92,19,0.4891,0.2609,21.8
157384,47,12,0.617,0.1702,0.0
157385,35,8,0.9714,0.0,0.0
157386,160,17,0.8812,0.0188,14.0
157393,343,37,0.8805,0.0058,119.0
157396,438,37,0.847,0.0594,42.0
157399,435,50,0.9402,0.0138,326.7
157406,350,23,0.7857,0.1,22.0
157407,57,3,0.8947,0.0,1.0
157408,34,7,0.7353,0.0882,0.0
157409,134,14,0.8582,0.0,260.4
157417,49,7,0.8571,0.0408,0.0
157421,89,14,0.9101,0.0337,17.0
157430,87,12,0.8391,0.0,0.0
157433,42,4,0.9048,0.0,35.0
157436,39,7,0.8205,0.0769,0.0
157437,376,36,0.9309,0.016,178.2
157438,48,2,0.9792,0.0,0.0
157440,34,6,0.7059,0.0882,0.0
157442,30,8,0.8667,0.0333,0.0
157447,572,45,0.8322,0.0437,182.7
157453,34,7,0.8235,0.0,0.0
157460,56,4,0.4107,0.1786,0.0
157461,430,44,0.8744,0.0279,20.4
157463,32,5,0.9688,0.0,26.9
157468,61,18,0.6721,0.2623,9.6
157469,445,29,0.8989,0.0045,249.8
157470,44,8,0.9091,0.0455,25.9
157475,229,14,0.8515,0.0393,119.1
157479,48,8,0.9375,0.0,0.0
157482,1721,109,0.8588,0.0273,30.1
157484,69,11,0.8406,0.0435,37.2
157490,32,4,1.0,0.0,0.0
157491,320,40,0.85,0.0781,42.0
157495,110,12,0.9182,0.0273,471.0
157498,95,15,0.6737,0.2421,21.0
157500,64,10,0.9219,0.0,0.0
157504,270,24,0.8556,0.0259,201.1
157506,40,2,0.45,0.0,4.1
157507,60,3,0.4833,0.0167,3.1
157509,90,13,0.7889,0.0333,18.2
157510,283,29,0.8834,0.0035,59.4
157513,144,18,0.9722,0.0,0.2
157515,38,6,0.8421,0.0789,0.0
157516,221,18,0.6697,0.276,128.8
157522,655,65,0.8885,0.0427,9.8
157526,330,44,0.8424,0.0424,21.0
157528,58,7,0.8448,0.0862,384.0
157530,150,19,0.8933,0.0,194.5
157531,166,18,0.8976,0.0,45.4
157532,970,90,0.9371,0.0103,20.3
157537,205,20,0.9659,0.0146,129.0
157541,39,10,0.8205,0.1026,0.0
157545,180,19,0.7389,0.1611,64.0
157547,55,10,0.7091,0.1455,7.0
157549,536,43,0.8825,0.0205,58.9
157550,112,14,0.9554,0.0179,14.0
157552,56,7,0.9821,0.0179,0.0
157553,65,7,0.8154,0.0,0.0
157554,81,17,0.9506,0.0123,0.1
157556,77,5,0.8182,0.0649,4.2
157557,161,20,0.9068,0.0559,21.0
157562,33,3,0.8182,0.0909,0.0
157563,1144,63,0.8427,0.0594,382.5
157564,148,15,0.7027,0.1959,78.0
157566,57,10,0.9123,0.0351,0.0
157568,84,24,0.6786,0.2381,360.8
157571,103,11,0.7961,0.0291,30.7
157575,623,59,0.9005,0.0225,167.0
157579,821,59,0.7771,0.0938,478.2
157584,224,35,0.7857,0.0625,134.3
157586,91,14,0.9341,0.0,0.0
157587,44,3,1.0,0.0,2.8
157590,99,8,0.9394,0.0404,35.0
157592,209,24,0.7608,0.1292,5.0
157593,121,1,0.5041,0.0,0.0
157597,34,5,0.7941,0.0294,0.0
157601,196,16,0.9031,0.0153,14.1
157602,104,23,0.7596,0.1154,1.0
157604,79,10,0.9873,0.0,0.0
157607,1608,101,0.7612,0.1287,236.1
157610,47,6,0.8085,0.0,0.0
157612,281,32,0.8968,0.0142,0.0
157614,75,6,0.88,0.0,7.0
157615,52,10,0.9038,0.0192,76.1
157620,161,16,0.9068,0.0062,0.0
157621,180,24,0.8278,0.0944,225.0
157624,32,9,0.7812,0.0625,0.0
157627,38,10,0.9211,0.0263,0.0
157632,74,5,0.9324,0.0135,0.0
157637,156,17,0.7308,0.0577,21.0
157638,1267,73,0.7924,0.0789,135.9
157646,91,10,0.5934,0.3626,1.0
157648,128,11,0.7969,0.1484,0.0
157653,38,5,0.8421,0.1053,0.0
157654,64,9,0.9219,0.0,0.0
157659,41,7,0.9512,0.0244,12.0
157660,188,21,0.7606,0.0319,40.1
157664,1158,16,0.918,0.0639,39.3
157665,183,16,0.8525,0.0492,18.6
157669,265,27,0.9434,0.0038,226.9
157672,34,9,0.9412,0.0294,0.1
157676,30,7,0.8667,0.1,0.0
157679,434,45,0.9032,0.03,4.4
157681,121,27,0.6529,0.0413,0.7
157682,89,5,0.8652,0.0449,0.0
157683,1601,70,0.8407,0.0094,20.1
157685,109,16,0.9541,0.0092,0.0
157689,56,6,0.8571,0.0179,0.0
157694,207,23,0.8406,0.0966,68.8
157699,176,13,0.7443,0.1534,29.2
157704,44,6,0.8864,0.0,224.7
157706,69,11,0.8406,0.0,14.0
157709,61,5,0.623,0.2459,0.0
157710,64,4,0.8594,0.0,0.0
157712,33,5,0.2424,0.4545,0.0
157713,446,39,0.8879,0.0067,4.5
157719,32,5,0.9375,0.0,0.9
157723,82,10,0.939,0.0,8.0
157728,43,7,0.7907,0.1395,0.0
157732,1802,126,0.9162,0.0233,54.0
157733,56,9,0.9643,0.0,0.0
157734,4869,145,0.7692,0.0939,356.0
157737,139,9,0.8561,0.0144,0.3
157739,73,12,0.7671,0.0274,0.0
157741,40,3,0.55,0.0,0.0
157743,57,8,0.8596,0.0,0.0
157746,43,9,0.7674,0.093,2.0
157747,156,16,0.6667,0.2885,43.9
157750,514,35,0.6887,0.0875,288.0
157751,36,4,0.8611,0.0278,0.0
157752,249,31,0.9157,0.0161,73.5
157753,1292,90,0.7608,0.1424,269.2
157761,104,10,0.8365,0.0096,0.7
157762,64,12,0.7188,0.2188,0.1
157766,206,26,0.7864,0.1699,81.1
157767,68,3,0.7794,0.0294,14.0
157769,100,13,0.9,0.01,21.0
157770,46,13,0.9783,0.0,0.0
157773,293,23,0.8703,0.0341,0.3
157774,40,10,0.875,0.025,81.2
157775,751,73,0.9015,0.0253,383.0
157788,65,15,0.9231,0.0462,7.0
157791,33,12,0.9091,0.0606,219.0
157794,63,9,0.7143,0.1905,20.9
157795,54,12,0.8148,0.1111,119.0
157804,160,18,0.9562,0.0,43.0
157807,65,11,0.6308,0.0154,14.0
157809,55,6,0.7818,0.1273,0.0
157816,36,4,0.7222,0.0556,1.9
157817,609,53,0.7882,0.1511,283.8
157820,83,11,0.7229,0.1566,13.0
157823,80,10,0.95,0.0,11.0
157828,92,19,0.8804,0.0217,281.6
157829,37,6,0.6216,0.0811,0.0
157831,272,37,0.9375,0.0257,35.0
157833,201,20,0.9403,0.0249,4.0
157837,201,21,0.9502,0.005,0.1
157841,118,15,0.9153,0.0424,0.0
157842,569,44,0.7944,0.0404,4.2
157844,424,32,0.8821,0.033,50.3
157846,924,70,0.9167,0.0281,27.0
157849,48,4,0.8958,0.0,1.0
157855,37,6,1.0,0.0,0.0
157857,421,28,0.8955,0.0356,102.9
157860,593,47,0.7808,0.1079,119.0
157861,117,14,0.9573,0.0085,7.0
157867,217,18,0.9309,0.0323,0.9
157869,198,16,0.9141,0.0,34.0
157874,85,13,0.7176,0.1294,14.0
157876,73,6,0.4658,0.4658,64.7
157878,7541,323,0.872,0.0241,321.4
157881,583,75,0.9177,0.0103,5.9
157885,173,17,0.9133,0.0405,56.0
157886,235,32,0.7702,0.0255,13.1
157894,58,8,0.9655,0.0172,0.0
157895,39,8,0.8205,0.0513,0.0
157901,38,9,0.7632,0.1316,0.0
157902,71,30,0.338,0.493,90.8
157906,371,30,0.8086,0.0323,112.1
157908,547,59,0.8373,0.0293,35.0
157909,495,42,0.8364,0.0343,224.1
